venue,city,country,match_type,temperature,humidity,wind_speed,dew_point,cloud_cover,pitch_age_days,ground_avg_1st_innings,ground_pace_wickets_pct,ground_spin_wickets_pct,season,day_night,soil_composition,pitch_strip_number,grass_coverage,compaction_kpa,pitch_type
Holkar Cricket Stadium,Indore,India,ODI,25.26763597278535,84.08196804577727,9.81494689755962,10.667347788257215,20.263619859472907,6,282.7888869837399,59.41731418436701,40.58268581563299,Post-Monsoon,1,Black Soil,8,7.282812257802378,280.54096751945525,1
Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,India,T20,29.91195303647946,50.92863961642605,1.0,14.215959845597757,59.007591914459596,3,184.7304025568294,37.21068470312948,62.78931529687052,Post-Monsoon,1,Red Soil,6,1.6406322111761207,171.59191323868154,2
Brabourne Stadium,Mumbai,India,T20,27.342515392275153,71.2450512685897,4.107906382955463,22.50490220524419,54.17451201131229,1,157.95113119045098,60.230141388461135,39.769858611538865,Summer,0,Black Soil,10,7.328565447166755,300.91542412947376,1
Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,India,T20,32.33088843292788,44.58203557441875,14.420732674077199,13.77808102704958,32.85377984584342,3,172.94884804093283,42.88331783569012,57.11668216430988,Summer,1,Red Soil,1,3.0628367938674095,178.73137429174292,2
Eden Gardens,Kolkata,India,ODI,22.148906356423495,66.51840548670233,5.895654943512635,19.745763888479217,0.0,3,264.82793415856776,52.492566533775395,47.507433466224605,Winter,0,Mixed Soil,1,0.16842723816582206,128.87557389245342,2
M. Chinnaswamy Stadium,Bengaluru,India,T20,32.134140418810524,34.06309412986177,12.036450899200895,13.321538077323975,41.461461282661894,3,157.697951267696,45.581019745503866,54.418980254496134,Summer,0,Black Soil,2,5.091090133615554,331.3918890300627,0
Dr DY Patil Sports Academy,Mumbai,India,ODI,32.82647190701382,75.78987112038294,12.21520944913314,15.043881013888782,76.30914804776319,6,272.2070836938543,72.0,28.0,Winter,0,Black Soil,6,5.154687968647128,348.1939378569093,1
Narendra Modi Stadium,Ahmedabad,India,T20,29.885416703401177,51.250307897794976,5.483926742460187,18.553874223632306,22.66620823769401,1,187.49962914801534,28.15477985054037,71.84522014945964,Summer,1,Mixed Soil,8,3.376621167196253,224.32204135728858,2
M. A. Chidambaram Stadium,Chennai,India,ODI,24.805450602298343,68.52797769647363,16.726197898512368,27.45397810179408,51.79543078038009,2,264.6647670961543,50.56462337597709,49.43537662402291,Post-Monsoon,1,Red Soil,3,1.6444370191208169,129.95833553782938,2
M. A. Chidambaram Stadium,Chennai,India,T20,29.31757185865466,78.68784297273378,13.675519730483597,22.778288956961458,34.48666939984747,7,167.1446768857737,59.85327895928793,40.14672104071207,Winter,1,Red Soil,6,2.537936745829295,112.56055419202929,2
JSCA International Stadium Complex,Ranchi,India,ODI,36.64889211522597,68.09238868188314,6.567569292567077,18.273302860356075,24.504484979373963,4,285.01755954608365,55.44814182485396,44.55185817514604,Monsoon,1,Red Soil,4,3.1132419613911453,292.572147487237,1
Sawai Mansingh Stadium,Jaipur,India,T20,22.85025397723819,45.94734346578405,16.777396998067754,13.293192433188743,50.69618074145458,4,165.7602128097104,57.50135311679759,42.49864688320241,Post-Monsoon,0,Mixed Soil,4,2.322739244023416,254.25802719395773,1
Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,India,ODI,35.636862810244885,61.61754090017998,11.586712326221875,17.92109533900443,51.780105610022495,1,221.97806239785297,46.64190728064256,53.35809271935744,Monsoon,1,Red Soil,3,2.2654752639469145,147.20756565888993,2
Eden Gardens,Kolkata,India,T20,28.69446183439304,62.447172534154895,8.599928131396844,19.980019815193444,58.09453958408595,4,135.1523533951643,43.19767548363546,56.80232451636454,Monsoon,0,Red Soil,9,0.7548708101736743,139.69892268791364,2
Himachal Pradesh Cricket Association Stadium,Dharamsala,India,ODI,34.00148896112329,47.53396832088522,13.01500098306445,14.406500073638956,25.28760756843878,6,311.7362208757038,30.356192347620013,69.64380765237999,Post-Monsoon,1,Black Soil,4,1.7734056423827962,243.30799016534417,0
Maharashtra Cricket Association Stadium,Pune,India,T20,34.56934614852366,66.76133560383771,18.19781282615309,8.643955111162647,4.9232822847463,3,161.72707360714858,52.33779563535624,47.66220436464376,Summer,0,Black Soil,1,4.844443040771171,327.4449775287565,0
Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,India,Test,33.29714178143223,45.464760728456355,11.137417434206885,14.5000833548079,54.610332988945785,4,326.91318683189115,44.51195961488907,55.48804038511093,Winter,1,Mixed Soil,10,3.7430491056782955,149.20086074114135,2
Narendra Modi Stadium,Ahmedabad,India,ODI,36.79138088072112,48.96763942330569,13.039943890858048,7.952885508509772,27.2613247768512,1,251.38008291646125,64.80447925772827,35.195520742271725,Summer,0,Red Soil,4,2.651890962730204,145.52608545316733,2
Arun Jaitley Stadium,Delhi,India,T20,28.732034221981596,64.2706815988096,12.941114636564674,19.872133407300815,13.315758576687603,4,193.18044977613928,37.86808411086973,62.13191588913027,Summer,0,Black Soil,6,0.04302940874282424,222.46272856535722,0
M. A. Chidambaram Stadium,Chennai,India,T20,26.91559530478861,92.47546507386276,12.843784192035734,17.289019191402886,81.0296418286559,6,163.38663552199495,48.01941618439815,51.98058381560185,Monsoon,0,Black Soil,5,0.9409840074893772,123.04561529140918,2
Punjab Cricket Association IS Bindra Stadium,Mohali,India,T20,28.23799735034975,86.70281821632072,7.834073232382851,14.237367355323215,27.12737987779728,5,158.91107977558818,49.62203890412769,50.37796109587231,Post-Monsoon,0,Black Soil,6,4.72717790189213,283.08382253465686,1
Eden Gardens,Kolkata,India,T20,26.55516028799007,83.4767456290979,7.437074347361966,13.596140313724096,8.338178557177155,3,138.99268222500325,43.981692718191134,56.018307281808866,Post-Monsoon,1,Mixed Soil,3,2.9167798337530217,206.00832978560817,2
Vidarbha Cricket Association Stadium,Nagpur,India,ODI,33.11507054283854,59.164751955648946,9.899546844161902,10.616255466013076,17.426923191613525,1,295.25935832044274,59.010463966576395,40.989536033423605,Monsoon,1,Black Soil,5,4.469899709308158,335.89055285318574,0
Eden Gardens,Kolkata,India,T20,26.483135661186264,52.524669816458285,15.107177961341382,4.8138682506856725,38.87828797820404,4,156.80687979896527,29.618233223113496,70.38176677688651,Monsoon,0,Mixed Soil,2,2.471091697362833,162.58696898776185,2
Green Park,Kanpur,India,T20,28.237240238901503,62.17027748298884,11.165351468633727,14.72330668221364,12.125100720427227,5,156.77387147720736,47.38290917940123,52.61709082059877,Winter,0,Red Soil,6,0.0,131.25761849192094,2
JSCA International Stadium Complex,Ranchi,India,Test,30.850814188173942,63.86604862276424,2.4581395717729784,13.779743768180225,0.0,6,320.6152943435893,40.63474035761861,59.36525964238139,Winter,1,Black Soil,4,4.73748161051831,268.59317982372056,2
Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,India,T20,38.2406459767737,56.360969796266346,8.126161353562084,14.244916579493665,34.311392701460456,4,209.5861363239195,52.08899151422796,47.91100848577204,Summer,1,Red Soil,6,2.8592240684438512,204.71378346415383,0
Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,India,ODI,34.794911743259874,72.40006373409375,12.6030736704978,16.434193918280283,100.0,2,274.554442822156,35.119301233745176,64.88069876625482,Monsoon,1,Mixed Soil,8,0.9469991796639441,172.37701979235098,2
Arun Jaitley Stadium,Delhi,India,T20,28.132715297384156,31.908168130213202,3.055570145687321,17.32712177363849,40.70090606427748,7,149.76353670785474,34.541386408989524,65.45861359101048,Summer,0,Red Soil,3,1.4970184554048929,101.86579890237189,2
M. A. Chidambaram Stadium,Chennai,India,T20,37.460676628172365,74.83115966665918,14.731609473814904,24.451746423940527,67.31674214026538,4,152.29146208393297,68.63420456949137,31.365795430508626,Post-Monsoon,1,Red Soil,6,2.915046841135544,256.2698834437295,1
Sawai Mansingh Stadium,Jaipur,India,T20,30.140058200126887,46.444600370009425,13.660367437130061,16.431973028359923,16.9535253488441,2,194.60347030111367,54.86007500086768,45.13992499913232,Monsoon,0,Red Soil,5,3.1571839988839914,290.5652358749434,0
Wankhede Stadium,Mumbai,India,ODI,19.590205600128915,74.55046556368876,18.473045671977896,23.323513257058185,69.65386380517815,1,272.4742834981949,45.878715067581005,54.121284932418995,Summer,0,Black Soil,8,9.42122232707117,317.36863885201353,1
JSCA International Stadium Complex,Ranchi,India,T20,33.65283051930568,72.82716182266131,8.799679673007974,11.537001112843743,14.822724687708561,6,149.86738920946556,66.76821437180095,33.23178562819905,Post-Monsoon,0,Black Soil,1,6.002557330652427,218.44057651280423,1
Vidarbha Cricket Association Stadium,Nagpur,India,ODI,28.30118273494464,45.18259490315751,10.244893062516613,11.713159495344161,41.291537540846505,7,276.2607984021246,47.56601085715054,52.43398914284946,Winter,1,Mixed Soil,6,4.188933488113351,195.80381748192838,2
Punjab Cricket Association IS Bindra Stadium,Mohali,India,T20,30.709905632849036,56.35391056077697,6.236249548790825,19.568846198166593,32.23621767208526,7,156.32939718441818,44.39587982979541,55.60412017020459,Summer,0,Mixed Soil,7,4.753025181315235,222.91242762522302,2
Barabati Stadium,Cuttack,India,T20,30.841102848642855,80.60937838501525,18.985220984490095,20.994132425844768,60.438362700192144,2,161.29408449257596,42.41383570395486,57.58616429604514,Post-Monsoon,0,Red Soil,7,3.902386988927371,314.4672620911238,1
Green Park,Kanpur,India,ODI,24.589174696478775,48.618631925107636,4.168453171179576,11.993452808695562,30.64978094840149,1,248.27332530216708,43.53799306361418,56.46200693638582,Monsoon,0,Mixed Soil,10,3.7295357412650416,156.0132160485593,2
Himachal Pradesh Cricket Association Stadium,Dharamsala,India,T20,35.27615836651578,62.654352107760495,23.1679779026968,15.385236326429183,28.640714358685482,3,168.90187388052988,41.67957795450559,58.32042204549441,Winter,0,Mixed Soil,9,0.8916660512005326,242.8192385372878,2
M. Chinnaswamy Stadium,Bengaluru,India,T20,39.304133735854364,52.928855219713526,11.200224830153848,8.529226060046692,21.358737417358746,3,207.4543515554193,49.86251781002299,50.13748218997701,Winter,1,Black Soil,4,2.3351935423709276,325.652615096933,0
Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,India,T20,25.963605972926423,38.36793035686862,19.318111885786536,17.311892473234092,28.644478473749082,7,163.78299154722455,35.71717328956019,64.2828267104398,Winter,1,Red Soil,2,2.5238616518352286,100.0,2
M. Chinnaswamy Stadium,Bengaluru,India,ODI,39.67888543134104,76.25406167465528,13.250613818811424,13.937659683683238,33.45217718269834,6,293.5612677764806,59.55048048097917,40.44951951902083,Monsoon,1,Black Soil,6,4.05641166901885,336.04821714302943,0
Eden Gardens,Kolkata,India,ODI,25.82424687133502,33.21503165918682,5.269849060800796,8.84985659796736,2.739673980947657,5,248.6014536507166,53.80417884017421,46.19582115982579,Post-Monsoon,1,Red Soil,4,1.3534428918949857,196.67685375322912,2
JSCA International Stadium Complex,Ranchi,India,ODI,31.067453997154843,56.201609820228136,11.952632494835077,22.428417676252977,46.44485610007794,7,281.90435776510134,45.62800144029964,54.37199855970036,Monsoon,1,Mixed Soil,8,2.277675447478625,220.36015958318376,2
Narendra Modi Stadium,Ahmedabad,India,T20,30.08764383005119,48.3412496061234,10.457048865807415,13.991986898141874,39.883554034062094,3,154.27256447202822,59.93518377986869,40.06481622013131,Winter,0,Red Soil,3,1.69715668018814,241.65715152005737,2
Green Park,Kanpur,India,T20,37.74469194298472,41.07484179976117,13.204510851062523,11.22131467927479,57.184431183238914,1,149.89925813505752,37.4315243297707,62.5684756702293,Post-Monsoon,1,Black Soil,2,2.985608025909064,228.46918530688916,2
Punjab Cricket Association IS Bindra Stadium,Mohali,India,T20,34.307611595489625,50.688684598858295,11.358267014963808,22.00849644265764,31.532734167373384,2,144.22632509888044,53.633561887502324,46.366438112497676,Winter,0,Black Soil,4,3.6209758661087035,252.0403981566593,0
JSCA International Stadium Complex,Ranchi,India,ODI,34.70482345236268,55.372603158669385,8.71141719306172,5.56870001840017,43.088541852100036,7,219.85470205530447,33.613061788215894,66.3869382117841,Winter,0,Red Soil,7,4.476239040334895,197.95660384682958,2
Wankhede Stadium,Mumbai,India,T20,34.54523978072718,92.34647351833318,17.562793467373346,17.898969360970014,39.89405051752189,7,150.83241327574248,47.61244416085418,52.38755583914582,Post-Monsoon,0,Black Soil,10,1.5407283949901522,233.13164291654437,1
Punjab Cricket Association IS Bindra Stadium,Mohali,India,ODI,28.17525121549777,32.15780205648786,7.326246113041507,14.14732590027878,28.171417720662536,1,272.459510213522,52.35115656380158,47.64884343619842,Winter,1,Mixed Soil,3,2.8596084960794967,224.9681278432086,0
Arun Jaitley Stadium,Delhi,India,T20,35.271978933072496,73.47929482811209,11.253051380788655,19.238682549399442,8.388754409076064,7,164.21013946487312,39.29218925083681,60.70781074916319,Post-Monsoon,0,Red Soil,7,2.79986727313511,100.0,2
Maharashtra Cricket Association Stadium,Pune,India,T20,29.625074445767318,54.482203200681965,5.06520046936595,16.548793422814608,9.15285699537139,1,169.95250902011406,28.0,72.0,Summer,1,Black Soil,6,3.151700363305607,340.5324552249147,0
Dr DY Patil Sports Academy,Mumbai,India,T20,30.982455340876978,83.33351065913463,17.27139726927259,22.126852097696478,67.64743220838916,3,146.3264554079463,70.36924601328505,29.63075398671495,Monsoon,1,Mixed Soil,3,9.525876081232362,298.775557542088,1
Barabati Stadium,Cuttack,India,T20,29.275944281266003,44.41156621135059,14.79388773901839,19.298859179446897,77.01803466593125,7,155.64165250497896,63.03662696000463,36.96337303999537,Summer,0,Black Soil,6,5.845219755198735,312.30147150348125,1
Holkar Cricket Stadium,Indore,India,ODI,27.408544285227446,56.05438266945605,18.041029637228405,8.28002893044961,45.75817500931642,7,314.57864613441205,54.80837546632168,45.19162453367832,Winter,1,Black Soil,3,5.145109793265058,256.92329744473966,0
JSCA International Stadium Complex,Ranchi,India,T20,27.335550158701544,54.527640514613594,15.796738549971662,18.971169301817536,14.59195051033917,1,96.05554605064995,52.16308867917104,47.83691132082896,Post-Monsoon,1,Red Soil,2,5.120189510764901,326.01081553344966,0
M. Chinnaswamy Stadium,Bengaluru,India,T20,36.51624137294132,70.06082846228817,9.795659303511137,9.84269427507049,89.60994559861307,2,194.21462908654632,44.597801351806226,55.402198648193774,Monsoon,1,Mixed Soil,1,0.8325550124400518,321.5300474049571,0
Brabourne Stadium,Mumbai,India,ODI,31.639872755680816,87.94667069627764,26.729557913771288,23.826511935350137,41.890868407413116,1,274.6547959265401,62.83280859000281,37.16719140999719,Monsoon,1,Black Soil,5,4.1720401227548685,378.40941299482716,1
Himachal Pradesh Cricket Association Stadium,Dharamsala,India,ODI,33.53045022600731,30.61032617314052,16.770045343011297,15.834223659619829,24.804728127515403,1,291.7833954604348,51.82799430756628,48.17200569243372,Monsoon,0,Red Soil,3,4.144856104101221,293.55277465622856,0
Vidarbha Cricket Association Stadium,Nagpur,India,T20,33.591820597322545,39.55423342089664,1.0,15.829834961480438,43.14891931632731,3,162.57887207226534,37.03212023382211,62.96787976617789,Post-Monsoon,1,Mixed Soil,7,4.479364541451003,228.44877475629704,2
Arun Jaitley Stadium,Delhi,India,ODI,24.96434031613958,56.41651151329588,5.595815010829609,15.54770034008803,54.51678092046247,1,244.20135439613009,39.48632000383294,60.51367999616706,Post-Monsoon,0,Mixed Soil,8,3.886631549259411,305.95937261611925,2
Arun Jaitley Stadium,Delhi,India,T20,21.58749319721963,49.71567026903546,12.352019840972813,17.960335414329872,15.626158375457699,2,159.0643753716026,50.99525397745841,49.00474602254159,Winter,1,Mixed Soil,7,3.985165611544451,199.29444888113773,2
Brabourne Stadium,Mumbai,India,T20,28.651420553996047,56.62091936982709,3.065983465782427,27.093060518013438,57.45684044182915,4,216.09897595628863,60.81076254351543,39.18923745648457,Post-Monsoon,1,Black Soil,2,10.081342365926812,323.73549177231905,1
Holkar Cricket Stadium,Indore,India,ODI,27.725028253916488,77.56337996557413,16.68670685616472,21.350286027032165,54.457598722127514,2,254.45042747817197,60.962357353512175,39.037642646487825,Winter,0,Black Soil,2,6.877328531591281,370.13266421032097,1
Brabourne Stadium,Mumbai,India,ODI,28.479468895133166,90.53393405395109,21.95700430299767,21.622637207283763,38.8001234925933,6,300.55050593578386,62.769866180717344,37.230133819282656,Post-Monsoon,0,Mixed Soil,1,8.934463718594117,298.8126362407518,1
Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,India,ODI,23.07061514472298,54.71415780750556,10.219219781067471,12.841216932536959,43.571747093558244,4,268.2494571539087,49.75711205203407,50.24288794796593,Summer,1,Red Soil,2,2.8502334442722455,156.3916771726479,2
Wankhede Stadium,Mumbai,India,T20,29.373800758175012,76.8875659017267,7.9865803305221945,24.77292108824151,39.21418093916444,4,173.23110926237288,65.51225933613605,34.487740663863946,Monsoon,0,Mixed Soil,4,6.267123010240723,307.41781963746814,1
Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,India,Test,30.210725801156762,32.87789021643036,1.392386295030116,8.248898528482693,25.896140563405115,3,304.43480643407963,40.241022614067276,59.758977385932724,Winter,1,Red Soil,6,2.5162257113522393,166.12425629957764,2
